ORF,Gene,URL
YNL316C,PHA2,https://www.yeastgenome.org/locus/S000005260
YNL317W,PFS2,https://www.yeastgenome.org/locus/S000005261
YNL318C,HXT14,https://www.yeastgenome.org/locus/S000005262
YNL319W,YNL319W,https://www.yeastgenome.org/locus/S000005263
YNL320W,YNL320W,https://www.yeastgenome.org/locus/S000005264
YNL321W,VNX1,https://www.yeastgenome.org/locus/S000005265
YNL322C,KRE1,https://www.yeastgenome.org/locus/S000005266
YNL323W,LEM3,https://www.yeastgenome.org/locus/S000005267
YNL324W,YNL324W,https://www.yeastgenome.org/locus/S000005268
YNL325C,FIG4,https://www.yeastgenome.org/locus/S000005269
YNL326C,PFA3,https://www.yeastgenome.org/locus/S000005270
YNL327W,EGT2,https://www.yeastgenome.org/locus/S000005271
YNL328C,MDJ2,https://www.yeastgenome.org/locus/S000005272
YNL329C,PEX6,https://www.yeastgenome.org/locus/S000005273
YNL330C,RPD3,https://www.yeastgenome.org/locus/S000005274
YNL331C,AAD14,https://www.yeastgenome.org/locus/S000005275
YNL332W,THI12,https://www.yeastgenome.org/locus/S000005276
YNL333W,SNZ2,https://www.yeastgenome.org/locus/S000005277
YNL334C,SNO2,https://www.yeastgenome.org/locus/S000005278
YNL335W,DDI3,https://www.yeastgenome.org/locus/S000005279
YNL336W,COS1,https://www.yeastgenome.org/locus/S000005280
YNL337W,YNL337W,https://www.yeastgenome.org/locus/S000005281
YNL338W,YNL338W,https://www.yeastgenome.org/locus/S000005282
YNR001C,CIT1,https://www.yeastgenome.org/locus/S000005284
YNR002C,ATO2,https://www.yeastgenome.org/locus/S000005285
YNR003C,RPC34,https://www.yeastgenome.org/locus/S000005286
YNR004W,SWM2,https://www.yeastgenome.org/locus/S000005287
YNR005C,YNR005C,https://www.yeastgenome.org/locus/S000005288
YNR006W,VPS27,https://www.yeastgenome.org/locus/S000005289
YNR007C,ATG3,https://www.yeastgenome.org/locus/S000005290
YNR008W,LRO1,https://www.yeastgenome.org/locus/S000005291
YNR009W,NRM1,https://www.yeastgenome.org/locus/S000005292
YNR010W,CSE2,https://www.yeastgenome.org/locus/S000005293
YNR011C,PRP2,https://www.yeastgenome.org/locus/S000005294
YNR012W,URK1,https://www.yeastgenome.org/locus/S000005295
YNR013C,PHO91,https://www.yeastgenome.org/locus/S000005296
YNR014W,YNR014W,https://www.yeastgenome.org/locus/S000005297
YNR015W,SMM1,https://www.yeastgenome.org/locus/S000005298
YNR016C,ACC1,https://www.yeastgenome.org/locus/S000005299
YNR017W,TIM23,https://www.yeastgenome.org/locus/S000005300
YNR018W,RCF2,https://www.yeastgenome.org/locus/S000005301
YNR019W,ARE2,https://www.yeastgenome.org/locus/S000005302
YNR020C,ATP23,https://www.yeastgenome.org/locus/S000005303
YNR021W,YNR021W,https://www.yeastgenome.org/locus/S000005304
YNR022C,MRPL50,https://www.yeastgenome.org/locus/S000005305
YNR023W,SNF12,https://www.yeastgenome.org/locus/S000005306
YNR024W,MPP6,https://www.yeastgenome.org/locus/S000005307
YNR025C,YNR025C,https://www.yeastgenome.org/locus/S000005308
YNR026C,SEC12,https://www.yeastgenome.org/locus/S000005309
YNR027W,BUD17,https://www.yeastgenome.org/locus/S000005310
YNR028W,CPR8,https://www.yeastgenome.org/locus/S000005311
YNR029C,YNR029C,https://www.yeastgenome.org/locus/S000005312
YNR030W,ALG12,https://www.yeastgenome.org/locus/S000005313
YNR031C,SSK2,https://www.yeastgenome.org/locus/S000005314
YNR032W,PPG1,https://www.yeastgenome.org/locus/S000005315
YNR033W,ABZ1,https://www.yeastgenome.org/locus/S000005316
YNR034W,SOL1,https://www.yeastgenome.org/locus/S000005317
YNR035C,ARC35,https://www.yeastgenome.org/locus/S000005318
YNR036C,MRPS12,https://www.yeastgenome.org/locus/S000005319
YNR037C,RSM19,https://www.yeastgenome.org/locus/S000005320
YNR038W,DBP6,https://www.yeastgenome.org/locus/S000005321
YNR039C,ZRG17,https://www.yeastgenome.org/locus/S000005322
YNR040W,DPI29,https://www.yeastgenome.org/locus/S000005323
YNR041C,COQ2,https://www.yeastgenome.org/locus/S000005324
YNR042W,YNR042W,https://www.yeastgenome.org/locus/S000005325
YNR043W,MVD1,https://www.yeastgenome.org/locus/S000005326
YNR044W,AGA1,https://www.yeastgenome.org/locus/S000005327
YNR045W,PET494,https://www.yeastgenome.org/locus/S000005328
YNR046W,TRM112,https://www.yeastgenome.org/locus/S000005329
YNR047W,FPK1,https://www.yeastgenome.org/locus/S000005330
YNR048W,YNR048W,https://www.yeastgenome.org/locus/S000005331
YNR049C,MSO1,https://www.yeastgenome.org/locus/S000005332
YNR050C,LYS9,https://www.yeastgenome.org/locus/S000005333
YNR051C,BRE5,https://www.yeastgenome.org/locus/S000005334
YNR052C,POP2,https://www.yeastgenome.org/locus/S000005335
YNR054C,ESF2,https://www.yeastgenome.org/locus/S000005337
YNR055C,HOL1,https://www.yeastgenome.org/locus/S000005338
YNR056C,BIO5,https://www.yeastgenome.org/locus/S000005339
YNR057C,BIO4,https://www.yeastgenome.org/locus/S000005340
YNR058W,BIO3,https://www.yeastgenome.org/locus/S000005341
YNR059W,MNT4,https://www.yeastgenome.org/locus/S000005342
YNR060W,FRE4,https://www.yeastgenome.org/locus/S000005343
YNR061C,YNR061C,https://www.yeastgenome.org/locus/S000005344
YNR062C,PUL3,https://www.yeastgenome.org/locus/S000005345
YNR063W,PUL4,https://www.yeastgenome.org/locus/S000005346
YNR064C,YNR064C,https://www.yeastgenome.org/locus/S000005347
YNR065C,YNR065C,https://www.yeastgenome.org/locus/S000005348
YNR066C,YNR066C,https://www.yeastgenome.org/locus/S000005349
YNR067C,DSE4,https://www.yeastgenome.org/locus/S000005350
YNR068C,YNR068C,https://www.yeastgenome.org/locus/S000005351
YNR069C,BSC5,https://www.yeastgenome.org/locus/S000005352
YNR070W,PDR18,https://www.yeastgenome.org/locus/S000005353
YNR071C,YNR071C,https://www.yeastgenome.org/locus/S000005354
YNR072W,HXT17,https://www.yeastgenome.org/locus/S000005355
YNR073C,MAN2,https://www.yeastgenome.org/locus/S000005356
YNR074C,AIF1,https://www.yeastgenome.org/locus/S000005357
YNR075W,COS10,https://www.yeastgenome.org/locus/S000005358
YNR076W,PAU6,https://www.yeastgenome.org/locus/S000005359
YNR077C,YNR077C,https://www.yeastgenome.org/locus/S000005360
YOL001W,PHO80,https://www.yeastgenome.org/locus/S000005361
YOL002C,IZH2,https://www.yeastgenome.org/locus/S000005362
YOL003C,PFA4,https://www.yeastgenome.org/locus/S000005363
YOL004W,SIN3,https://www.yeastgenome.org/locus/S000005364
YOL005C,RPB11,https://www.yeastgenome.org/locus/S000005365
YOL006C,TOP1,https://www.yeastgenome.org/locus/S000005366
YOL007C,CSI2,https://www.yeastgenome.org/locus/S000005367
YOL008W,COQ10,https://www.yeastgenome.org/locus/S000005368
YOL009C,MDM12,https://www.yeastgenome.org/locus/S000005369
YOL010W,RCL1,https://www.yeastgenome.org/locus/S000005370
YOL011W,PLB3,https://www.yeastgenome.org/locus/S000005371
YOL012C,HTZ1,https://www.yeastgenome.org/locus/S000005372
YOL013C,HRD1,https://www.yeastgenome.org/locus/S000005373
YOL014W,YOL014W,https://www.yeastgenome.org/locus/S000005374
YOL015W,IRC10,https://www.yeastgenome.org/locus/S000005375
YOL016C,CMK2,https://www.yeastgenome.org/locus/S000005376
YOL017W,ESC8,https://www.yeastgenome.org/locus/S000005377
YOL018C,TLG2,https://www.yeastgenome.org/locus/S000005378
YOL019W,YOL019W,https://www.yeastgenome.org/locus/S000005379
YOL020W,TAT2,https://www.yeastgenome.org/locus/S000005380
YOL021C,DIS3,https://www.yeastgenome.org/locus/S000005381
YOL022C,TSR4,https://www.yeastgenome.org/locus/S000005382
YOL023W,IFM1,https://www.yeastgenome.org/locus/S000005383
YOL024W,YOL024W,https://www.yeastgenome.org/locus/S000005384
YOL025W,LAG2,https://www.yeastgenome.org/locus/S000005385
YOL026C,MIM1,https://www.yeastgenome.org/locus/S000005386
YOL027C,MDM38,https://www.yeastgenome.org/locus/S000005387
YOL028C,YAP7,https://www.yeastgenome.org/locus/S000005388
YOL029C,YOL029C,https://www.yeastgenome.org/locus/S000005389
YOL030W,GAS5,https://www.yeastgenome.org/locus/S000005390
YOL031C,SIL1,https://www.yeastgenome.org/locus/S000005391
YOL032W,OPI10,https://www.yeastgenome.org/locus/S000005392
YOL033W,MSE1,https://www.yeastgenome.org/locus/S000005393
YOL034W,SMC5,https://www.yeastgenome.org/locus/S000005394
YOL035C,YOL035C,https://www.yeastgenome.org/locus/S000005395
YOL036W,YOL036W,https://www.yeastgenome.org/locus/S000005396
YOL037C,YOL037C,https://www.yeastgenome.org/locus/S000005397
YOL038W,PRE6,https://www.yeastgenome.org/locus/S000005398
YOL039W,RPP2A,https://www.yeastgenome.org/locus/S000005399
YOL040C,RPS15,https://www.yeastgenome.org/locus/S000005400
YOL041C,NOP12,https://www.yeastgenome.org/locus/S000005401
YOL042W,NGL1,https://www.yeastgenome.org/locus/S000005402
YOL043C,NTG2,https://www.yeastgenome.org/locus/S000005403
YOL044W,PEX15,https://www.yeastgenome.org/locus/S000005404
YOL045W,PSK2,https://www.yeastgenome.org/locus/S000005405
YOL046C,YOL046C,https://www.yeastgenome.org/locus/S000005406
YOL049W,GSH2,https://www.yeastgenome.org/locus/S000005409
YOL050C,YOL050C,https://www.yeastgenome.org/locus/S000005410
YOL051W,GAL11,https://www.yeastgenome.org/locus/S000005411
YOL052C,SPE2,https://www.yeastgenome.org/locus/S000005412
YOL053W,AIM39,https://www.yeastgenome.org/locus/S000005414
YOL054W,PSH1,https://www.yeastgenome.org/locus/S000005415
YOL055C,THI20,https://www.yeastgenome.org/locus/S000005416
YOL056W,GPM3,https://www.yeastgenome.org/locus/S000005417
YOL057W,YOL057W,https://www.yeastgenome.org/locus/S000005418
YOL058W,ARG1,https://www.yeastgenome.org/locus/S000005419
YOL059W,GPD2,https://www.yeastgenome.org/locus/S000005420
YOL060C,MAM3,https://www.yeastgenome.org/locus/S000005421
YOL061W,PRS5,https://www.yeastgenome.org/locus/S000005422
YOL062C,APM4,https://www.yeastgenome.org/locus/S000005423
YOL063C,CRT10,https://www.yeastgenome.org/locus/S000005424
YOL064C,MET22,https://www.yeastgenome.org/locus/S000005425
YOL065C,INP54,https://www.yeastgenome.org/locus/S000005426
YOL066C,RIB2,https://www.yeastgenome.org/locus/S000005427
YOL067C,RTG1,https://www.yeastgenome.org/locus/S000005428
YOL068C,HST1,https://www.yeastgenome.org/locus/S000005429
YOL069W,NUF2,https://www.yeastgenome.org/locus/S000005430
YOL070C,NBA1,https://www.yeastgenome.org/locus/S000005431
YOL071W,SDH5,https://www.yeastgenome.org/locus/S000005432
YOL072W,THP1,https://www.yeastgenome.org/locus/S000005433
YOL073C,DSC2,https://www.yeastgenome.org/locus/S000005434
YOL075C,YOL075C,https://www.yeastgenome.org/locus/S000005435
YOL076W,MDM20,https://www.yeastgenome.org/locus/S000005436
YOL077C,BRX1,https://www.yeastgenome.org/locus/S000005437
YOL078W,AVO1,https://www.yeastgenome.org/locus/S000005438
YOL079W,YOL079W,https://www.yeastgenome.org/locus/S000005439
YOL080C,REX4,https://www.yeastgenome.org/locus/S000005440
YOL081W,IRA2,https://www.yeastgenome.org/locus/S000005441
YOL082W,ATG19,https://www.yeastgenome.org/locus/S000005442
YOL083W,ATG34,https://www.yeastgenome.org/locus/S000005443
YOL084W,PHM7,https://www.yeastgenome.org/locus/S000005444
YOL085C,YOL085C,https://www.yeastgenome.org/locus/S000005445
YOL086C,ADH1,https://www.yeastgenome.org/locus/S000005446
YOL087C,DUF1,https://www.yeastgenome.org/locus/S000005447
YOL088C,MPD2,https://www.yeastgenome.org/locus/S000005448
YOL089C,HAL9,https://www.yeastgenome.org/locus/S000005449
YOL090W,MSH2,https://www.yeastgenome.org/locus/S000005450
YOL091W,SPO21,https://www.yeastgenome.org/locus/S000005451
YOL092W,YPQ1,https://www.yeastgenome.org/locus/S000005452
YOL093W,TRM10,https://www.yeastgenome.org/locus/S000005453
YOL094C,RFC4,https://www.yeastgenome.org/locus/S000005454
YOL095C,HMI1,https://www.yeastgenome.org/locus/S000005455
YOL096C,COQ3,https://www.yeastgenome.org/locus/S000005456
YOL097C,WRS1,https://www.yeastgenome.org/locus/S000005457
YOL098C,SDD3,https://www.yeastgenome.org/locus/S000005458
YOL099C,YOL099C,https://www.yeastgenome.org/locus/S000005459
YOL100W,PKH2,https://www.yeastgenome.org/locus/S000005460
YOL101C,IZH4,https://www.yeastgenome.org/locus/S000005461
YOL102C,TPT1,https://www.yeastgenome.org/locus/S000005462
YOL103W,ITR2,https://www.yeastgenome.org/locus/S000005463
YOL104C,NDJ1,https://www.yeastgenome.org/locus/S000005464
YOL105C,WSC3,https://www.yeastgenome.org/locus/S000005465
YOL106W,YOL106W,https://www.yeastgenome.org/locus/S000005466
YOL107W,YOL107W,https://www.yeastgenome.org/locus/S000005467
YOL108C,INO4,https://www.yeastgenome.org/locus/S000005468
YOL109W,ZEO1,https://www.yeastgenome.org/locus/S000005469
YOL110W,SHR5,https://www.yeastgenome.org/locus/S000005470
YOL111C,MDY2,https://www.yeastgenome.org/locus/S000005471
YOL112W,MSB4,https://www.yeastgenome.org/locus/S000005472
YOL113W,SKM1,https://www.yeastgenome.org/locus/S000005473
YOL114C,PTH4,https://www.yeastgenome.org/locus/S000005474
YOL115W,PAP2,https://www.yeastgenome.org/locus/S000005475
YOL116W,MSN1,https://www.yeastgenome.org/locus/S000005476
YOL117W,RRI2,https://www.yeastgenome.org/locus/S000005477
YOL118C,YOL118C,https://www.yeastgenome.org/locus/S000005478
YOL119C,MCH4,https://www.yeastgenome.org/locus/S000005479
YOL122C,SMF1,https://www.yeastgenome.org/locus/S000005482
YOL123W,HRP1,https://www.yeastgenome.org/locus/S000005483
YOL124C,TRM11,https://www.yeastgenome.org/locus/S000005484
YOL125W,TRM13,https://www.yeastgenome.org/locus/S000005485
YOL126C,MDH2,https://www.yeastgenome.org/locus/S000005486
YOL128C,YGK3,https://www.yeastgenome.org/locus/S000005488
YOL129W,VPS68,https://www.yeastgenome.org/locus/S000005489
YOL130W,ALR1,https://www.yeastgenome.org/locus/S000005490
YOL131W,YOL131W,https://www.yeastgenome.org/locus/S000005491
YOL132W,GAS4,https://www.yeastgenome.org/locus/S000005492
YOL133W,HRT1,https://www.yeastgenome.org/locus/S000005493
YOL134C,YOL134C,https://www.yeastgenome.org/locus/S000005494
YOL135C,MED7,https://www.yeastgenome.org/locus/S000005495
YOL136C,PFK27,https://www.yeastgenome.org/locus/S000005496
YOL137W,BSC6,https://www.yeastgenome.org/locus/S000005497
YOL138C,RTC1,https://www.yeastgenome.org/locus/S000005498
YOL139C,CDC33,https://www.yeastgenome.org/locus/S000005499
YOL140W,ARG8,https://www.yeastgenome.org/locus/S000005500
YOL141W,PPM2,https://www.yeastgenome.org/locus/S000005501
YOL142W,RRP40,https://www.yeastgenome.org/locus/S000005502
YOL143C,RIB4,https://www.yeastgenome.org/locus/S000005503
YOL144W,NOP8,https://www.yeastgenome.org/locus/S000005504
YOL145C,CTR9,https://www.yeastgenome.org/locus/S000005505
YOL146W,PSF3,https://www.yeastgenome.org/locus/S000005506
YOL147C,PEX11,https://www.yeastgenome.org/locus/S000005507
YOL148C,SPT20,https://www.yeastgenome.org/locus/S000005508
YOL149W,DCP1,https://www.yeastgenome.org/locus/S000005509
YOL150C,YOL150C,https://www.yeastgenome.org/locus/S000005510
YOL151W,GRE2,https://www.yeastgenome.org/locus/S000005511
YOL152W,FRE7,https://www.yeastgenome.org/locus/S000005512
YOL154W,ZPS1,https://www.yeastgenome.org/locus/S000005514
YOL155C,HPF1,https://www.yeastgenome.org/locus/S000005515
YOL156W,HXT11,https://www.yeastgenome.org/locus/S000005516
YOL157C,IMA2,https://www.yeastgenome.org/locus/S000005517
YOL158C,ENB1,https://www.yeastgenome.org/locus/S000005518
YOL159C,CSS3,https://www.yeastgenome.org/locus/S000005519
YOL160W,YOL160W,https://www.yeastgenome.org/locus/S000005520
YOL161C,PAU20,https://www.yeastgenome.org/locus/S000005521
YOL162W,YOL162W,https://www.yeastgenome.org/locus/S000005522
YOL163W,YOL163W,https://www.yeastgenome.org/locus/S000005523
YOL164W,BDS1,https://www.yeastgenome.org/locus/S000005524
YOL165C,AAD15,https://www.yeastgenome.org/locus/S000005525
YOL166C,YOL166C,https://www.yeastgenome.org/locus/S000005526
YOR001W,RRP6,https://www.yeastgenome.org/locus/S000005527
YOR002W,ALG6,https://www.yeastgenome.org/locus/S000005528
YOR003W,YSP3,https://www.yeastgenome.org/locus/S000005529
YOR004W,UTP23,https://www.yeastgenome.org/locus/S000005530
YOR005C,DNL4,https://www.yeastgenome.org/locus/S000005531
YOR006C,TSR3,https://www.yeastgenome.org/locus/S000005532
YOR007C,SGT2,https://www.yeastgenome.org/locus/S000005533
YOR008C,SLG1,https://www.yeastgenome.org/locus/S000005534
YOR009W,TIR4,https://www.yeastgenome.org/locus/S000005535
YOR010C,TIR2,https://www.yeastgenome.org/locus/S000005536
YOR011W,AUS1,https://www.yeastgenome.org/locus/S000005537
YOR012W,YOR012W,https://www.yeastgenome.org/locus/S000005538
YOR013W,YOR013W,https://www.yeastgenome.org/locus/S000005539
YOR014W,RTS1,https://www.yeastgenome.org/locus/S000005540
YOR015W,YOR015W,https://www.yeastgenome.org/locus/S000005541
YOR016C,ERP4,https://www.yeastgenome.org/locus/S000005542
YOR017W,PET127,https://www.yeastgenome.org/locus/S000005543
YOR018W,ROD1,https://www.yeastgenome.org/locus/S000005544
YOR019W,YOR019W,https://www.yeastgenome.org/locus/S000005545
YOR020C,HSP10,https://www.yeastgenome.org/locus/S000005546
YOR021C,SFM1,https://www.yeastgenome.org/locus/S000005547
YOR022C,DDL1,https://www.yeastgenome.org/locus/S000005548
YOR023C,AHC1,https://www.yeastgenome.org/locus/S000005549
YOR024W,YOR024W,https://www.yeastgenome.org/locus/S000005550
YOR025W,HST3,https://www.yeastgenome.org/locus/S000005551
YOR026W,BUB3,https://www.yeastgenome.org/locus/S000005552
YOR027W,STI1,https://www.yeastgenome.org/locus/S000005553
YOR028C,CIN5,https://www.yeastgenome.org/locus/S000005554
YOR029W,YOR029W,https://www.yeastgenome.org/locus/S000005555
YOR030W,DFG16,https://www.yeastgenome.org/locus/S000005556
YOR031W,CRS5,https://www.yeastgenome.org/locus/
YOR032C,HMS1,https://www.yeastgenome.org/locus/S000005558
YOR033C,EXO1,https://www.yeastgenome.org/locus/S000005559
YOR034C,AKR2,https://www.yeastgenome.org/locus/S000005560
YOR035C,SHE4,https://www.yeastgenome.org/locus/S000005561
YOR036W,PEP12,https://www.yeastgenome.org/locus/S000005562
YOR037W,CYC2,https://www.yeastgenome.org/locus/S000005563
YOR038C,HIR2,https://www.yeastgenome.org/locus/S000005564
YOR039W,CKB2,https://www.yeastgenome.org/locus/S000005565
YOR040W,GLO4,https://www.yeastgenome.org/locus/S000005566
YOR041C,YOR041C,https://www.yeastgenome.org/locus/S000005567
YOR042W,CUE5,https://www.yeastgenome.org/locus/S000005568
YOR043W,WHI2,https://www.yeastgenome.org/locus/S000005569
YOR044W,IRC23,https://www.yeastgenome.org/locus/S000005570
YOR045W,TOM6,https://www.yeastgenome.org/locus/S000005571
YOR046C,DBP5,https://www.yeastgenome.org/locus/S000005572
YOR047C,STD1,https://www.yeastgenome.org/locus/S000005573
YOR048C,RAT1,https://www.yeastgenome.org/locus/S000005574
YOR049C,RSB1,https://www.yeastgenome.org/locus/S000005575
YOR050C,YOR050C,https://www.yeastgenome.org/locus/S000005576
YOR051C,ETT1,https://www.yeastgenome.org/locus/S000005577
YOR052C,TMC1,https://www.yeastgenome.org/locus/S000005578
YOR053W,YOR053W,https://www.yeastgenome.org/locus/S000005579
YOR054C,VHS3,https://www.yeastgenome.org/locus/S000005580
YOR055W,YOR055W,https://www.yeastgenome.org/locus/S000005581
YOR056C,NOB1,https://www.yeastgenome.org/locus/S000005582
YOR057W,SGT1,https://www.yeastgenome.org/locus/S000005583
YOR058C,ASE1,https://www.yeastgenome.org/locus/S000005584
YOR059C,LPL1,https://www.yeastgenome.org/locus/S000005585
YOR060C,SLD7,https://www.yeastgenome.org/locus/S000005586
YOR061W,CKA2,https://www.yeastgenome.org/locus/S000005587
YOR062C,YOR062C,https://www.yeastgenome.org/locus/S000005588
YOR063W,RPL3,https://www.yeastgenome.org/locus/S000005589
YOR064C,YNG1,https://www.yeastgenome.org/locus/S000005590
YOR065W,CYT1,https://www.yeastgenome.org/locus/S000005591
YOR066W,MSA1,https://www.yeastgenome.org/locus/S000005592
YOR067C,ALG8,https://www.yeastgenome.org/locus/S000005593
YOR068C,VAM10,https://www.yeastgenome.org/locus/S000005594
YOR069W,VPS5,https://www.yeastgenome.org/locus/S000005595
YOR070C,GYP1,https://www.yeastgenome.org/locus/S000005596
YOR071C,NRT1,https://www.yeastgenome.org/locus/S000005597
YOR072W,YOR072W,https://www.yeastgenome.org/locus/S000005598
YOR073W,SGO1,https://www.yeastgenome.org/locus/S000005599
YOR074C,CDC21,https://www.yeastgenome.org/locus/S000005600
